,DIA,AÑO,SEMANA,MES,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL
12247,2018-05-03,2018,18,5,es,Tomelloso,Ciudad Real,13.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3000,2018-10-24,2018,43,10,es,Tomelloso,Albacete,16.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
3121,2019-05-03,2019,18,5,es,Tomelloso,Albacete,33.0,3,15,3,15,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
5731,2019-05-03,2019,18,5,es,Tomelloso,Villarrobledo,46.0,2,25,1,24,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8851,2019-05-03,2019,18,5,es,Tomelloso,Toledo,13.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
19832,2019-05-03,2019,18,5,es,Tomelloso,Puertollano,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3234,2019-10-24,2019,43,10,es,Tomelloso,Albacete,30.0,1,11,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12578,2019-10-24,2019,43,10,es,Tomelloso,Ciudad Real,29.0,1,10,1,10,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2848,2018-02-16,2018,7,2,es,Tomelloso,Albacete,39.0,3,18,3,18,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8719,2018-08-17,2018,33,8,es,Tomelloso,Toledo,12.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12308,2018-08-17,2018,33,8,es,Tomelloso,Ciudad Real,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3070,2019-02-16,2019,7,2,es,Tomelloso,Albacete,14.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12425,2019-02-16,2019,7,2,es,Tomelloso,Ciudad Real,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
19097,2019-02-16,2019,7,2,es,Tomelloso,Hellín,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8904,2019-08-17,2019,33,8,es,Tomelloso,Toledo,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12532,2019-08-17,2019,33,8,es,Tomelloso,Ciudad Real,15.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2898,2018-05-04,2018,18,5,es,Tomelloso,Albacete,17.0,2,9,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12248,2018-05-04,2018,18,5,es,Tomelloso,Ciudad Real,18.0,3,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2972,2018-09-03,2018,36,9,es,Tomelloso,Albacete,26.0,2,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8725,2018-09-03,2018,36,9,es,Tomelloso,Toledo,20.0,1,10,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12318,2018-09-03,2018,36,9,es,Tomelloso,Ciudad Real,9.0,2,6,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
13590,2018-09-03,2018,36,9,es,Tomelloso,Almansa,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8852,2019-05-04,2019,18,5,es,Tomelloso,Toledo,9.0,3,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12473,2019-05-04,2019,18,5,es,Tomelloso,Ciudad Real,6.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3196,2019-09-03,2019,36,9,es,Tomelloso,Albacete,18.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12541,2019-09-03,2019,36,9,es,Tomelloso,Ciudad Real,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2847,2018-02-14,2018,7,2,es,Tomelloso,Albacete,21.0,2,9,2,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8637,2018-02-14,2018,7,2,es,Tomelloso,Toledo,11.0,5,5,3,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12209,2018-02-14,2018,7,2,es,Tomelloso,Ciudad Real,20.0,1,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2956,2018-08-06,2018,32,8,es,Tomelloso,Albacete,13.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
3068,2019-02-14,2019,7,2,es,Tomelloso,Albacete,22.0,1,10,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8809,2019-02-14,2019,7,2,es,Tomelloso,Toledo,9.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12424,2019-02-14,2019,7,2,es,Tomelloso,Ciudad Real,33.0,1,11,1,11,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
19096,2019-02-14,2019,7,2,es,Tomelloso,Hellín,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8900,2019-08-06,2019,32,8,es,Tomelloso,Toledo,14.0,1,6,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
2909,2018-05-21,2018,21,5,es,Tomelloso,Albacete,38.0,2,14,2,13,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8680,2018-05-21,2018,21,5,es,Tomelloso,Toledo,10.0,4,4,3,4,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12258,2018-05-21,2018,21,5,es,Tomelloso,Ciudad Real,20.0,3,8,3,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2964,2018-08-22,2018,34,8,es,Tomelloso,Albacete,17.0,1,7,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12483,2019-05-21,2019,21,5,es,Tomelloso,Ciudad Real,18.0,2,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
15668,2019-05-21,2019,21,5,es,Tomelloso,Cuenca,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Cuenca,No
3190,2019-08-22,2019,34,8,es,Tomelloso,Albacete,14.0,3,5,3,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8906,2019-08-22,2019,34,8,es,Tomelloso,Toledo,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
2898,2018-05-04,2018,18,5,es,Tomelloso,Albacete,17.0,2,9,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12248,2018-05-04,2018,18,5,es,Tomelloso,Ciudad Real,18.0,3,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
8852,2019-05-04,2019,18,5,es,Tomelloso,Toledo,9.0,3,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12473,2019-05-04,2019,18,5,es,Tomelloso,Ciudad Real,6.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3200,2019-09-08,2019,36,9,es,Tomelloso,Albacete,38.0,5,16,3,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8913,2019-09-08,2019,36,9,es,Tomelloso,Toledo,37.0,2,17,2,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12543,2019-09-08,2019,36,9,es,Tomelloso,Ciudad Real,20.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
4816,2018-08-25,2018,34,8,es,Tomelloso,Valdepeñas,13.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
8722,2018-08-31,2018,35,8,es,Tomelloso,Toledo,13.0,2,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12316,2018-08-31,2018,35,8,es,Tomelloso,Ciudad Real,13.0,3,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
15643,2018-08-31,2018,35,8,es,Tomelloso,Cuenca,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Cuenca,No
3191,2019-08-25,2019,34,8,es,Tomelloso,Albacete,23.0,4,10,2,10,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8907,2019-08-25,2019,34,8,es,Tomelloso,Toledo,6.0,3,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12537,2019-08-25,2019,34,8,es,Tomelloso,Ciudad Real,20.0,3,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2812,2017-12-28,2017,52,12,es,Tomelloso,Albacete,8.0,4,3,2,3,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
3200,2019-09-08,2019,36,9,es,Tomelloso,Albacete,38.0,5,16,3,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8913,2019-09-08,2019,36,9,es,Tomelloso,Toledo,37.0,2,17,2,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12543,2019-09-08,2019,36,9,es,Tomelloso,Ciudad Real,20.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
8715,2018-08-03,2018,31,8,es,Tomelloso,Toledo,10.0,2,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
3181,2019-08-03,2019,31,8,es,Tomelloso,Albacete,15.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8899,2019-08-03,2019,31,8,es,Tomelloso,Toledo,17.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
3200,2019-09-08,2019,36,9,es,Tomelloso,Albacete,38.0,5,16,3,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8913,2019-09-08,2019,36,9,es,Tomelloso,Toledo,37.0,2,17,2,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12543,2019-09-08,2019,36,9,es,Tomelloso,Ciudad Real,20.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
4811,2018-06-01,2018,22,6,es,Tomelloso,Valdepeñas,15.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
8686,2018-06-01,2018,22,6,es,Tomelloso,Toledo,8.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12268,2018-06-01,2018,22,6,es,Tomelloso,Ciudad Real,25.0,1,11,1,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2982,2018-09-21,2018,38,9,es,Tomelloso,Albacete,41.0,1,17,1,16,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
4819,2018-09-21,2018,38,9,es,Tomelloso,Valdepeñas,14.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
8921,2019-09-21,2019,38,9,es,Tomelloso,Toledo,18.0,2,6,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12553,2019-09-21,2019,38,9,es,Tomelloso,Ciudad Real,6.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2872,2018-03-19,2018,12,3,es,Tomelloso,Albacete,38.0,3,18,3,18,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8650,2018-03-19,2018,12,3,es,Tomelloso,Toledo,11.0,2,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12223,2018-03-19,2018,12,3,es,Tomelloso,Ciudad Real,13.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3092,2019-03-19,2019,12,3,es,Tomelloso,Albacete,14.0,1,8,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8827,2019-03-19,2019,12,3,es,Tomelloso,Toledo,13.0,4,7,3,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12444,2019-03-19,2019,12,3,es,Tomelloso,Ciudad Real,21.0,3,8,3,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3200,2019-09-08,2019,36,9,es,Tomelloso,Albacete,38.0,5,16,3,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8913,2019-09-08,2019,36,9,es,Tomelloso,Toledo,37.0,2,17,2,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12543,2019-09-08,2019,36,9,es,Tomelloso,Ciudad Real,20.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2892,2018-04-25,2018,17,4,es,Tomelloso,Albacete,10.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8664,2018-04-25,2018,17,4,es,Tomelloso,Toledo,15.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
2905,2018-05-15,2018,20,5,es,Tomelloso,Albacete,16.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12255,2018-05-15,2018,20,5,es,Tomelloso,Ciudad Real,18.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
12469,2019-04-25,2019,17,4,es,Tomelloso,Ciudad Real,34.0,1,13,1,12,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3129,2019-05-15,2019,20,5,es,Tomelloso,Albacete,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
2979,2018-09-14,2018,37,9,es,Tomelloso,Albacete,59.0,2,24,1,24,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
4818,2018-09-14,2018,37,9,es,Tomelloso,Valdepeñas,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
8728,2018-09-14,2018,37,9,es,Tomelloso,Toledo,15.0,1,6,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12323,2018-09-14,2018,37,9,es,Tomelloso,Ciudad Real,19.0,6,8,4,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3200,2019-09-08,2019,36,9,es,Tomelloso,Albacete,38.0,5,16,3,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8913,2019-09-08,2019,36,9,es,Tomelloso,Toledo,37.0,2,17,2,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12543,2019-09-08,2019,36,9,es,Tomelloso,Ciudad Real,20.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3205,2019-09-14,2019,37,9,es,Tomelloso,Albacete,12.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12547,2019-09-14,2019,37,9,es,Tomelloso,Ciudad Real,9.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2905,2018-05-15,2018,20,5,es,Tomelloso,Albacete,16.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12255,2018-05-15,2018,20,5,es,Tomelloso,Ciudad Real,18.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
8730,2018-09-17,2018,38,9,es,Tomelloso,Toledo,15.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12325,2018-09-17,2018,38,9,es,Tomelloso,Ciudad Real,19.0,5,8,3,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
15645,2018-09-17,2018,38,9,es,Tomelloso,Cuenca,6.0,4,2,2,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Cuenca,No
3129,2019-05-15,2019,20,5,es,Tomelloso,Albacete,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
3208,2019-09-17,2019,38,9,es,Tomelloso,Albacete,19.0,3,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12550,2019-09-17,2019,38,9,es,Tomelloso,Ciudad Real,17.0,1,7,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2830,2018-01-24,2018,4,1,es,Tomelloso,Albacete,12.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8627,2018-01-24,2018,4,1,es,Tomelloso,Toledo,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
2975,2018-09-07,2018,36,9,es,Tomelloso,Albacete,57.0,4,24,4,23,4,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
4817,2018-09-07,2018,36,9,es,Tomelloso,Valdepeñas,15.0,1,7,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
15644,2018-09-07,2018,36,9,es,Tomelloso,Cuenca,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Cuenca,No
19828,2018-09-07,2018,36,9,es,Tomelloso,Puertollano,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3055,2019-01-24,2019,4,1,es,Tomelloso,Albacete,4.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8796,2019-01-24,2019,4,1,es,Tomelloso,Toledo,23.0,2,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12410,2019-01-24,2019,4,1,es,Tomelloso,Ciudad Real,27.0,1,10,1,10,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3199,2019-09-07,2019,36,9,es,Tomelloso,Albacete,44.0,7,16,4,14,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12201,2018-02-05,2018,6,2,es,Tomelloso,Ciudad Real,17.0,2,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2972,2018-09-03,2018,36,9,es,Tomelloso,Albacete,26.0,2,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8725,2018-09-03,2018,36,9,es,Tomelloso,Toledo,20.0,1,10,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12318,2018-09-03,2018,36,9,es,Tomelloso,Ciudad Real,9.0,2,6,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
13590,2018-09-03,2018,36,9,es,Tomelloso,Almansa,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
3063,2019-02-05,2019,6,2,es,Tomelloso,Albacete,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8804,2019-02-05,2019,6,2,es,Tomelloso,Toledo,14.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12420,2019-02-05,2019,6,2,es,Tomelloso,Ciudad Real,14.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3196,2019-09-03,2019,36,9,es,Tomelloso,Albacete,18.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12541,2019-09-03,2019,36,9,es,Tomelloso,Ciudad Real,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2838,2018-02-02,2018,5,2,es,Tomelloso,Albacete,17.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8632,2018-02-02,2018,5,2,es,Tomelloso,Toledo,16.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
2898,2018-05-04,2018,18,5,es,Tomelloso,Albacete,17.0,2,9,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12248,2018-05-04,2018,18,5,es,Tomelloso,Ciudad Real,18.0,3,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3062,2019-02-02,2019,5,2,es,Tomelloso,Albacete,17.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8852,2019-05-04,2019,18,5,es,Tomelloso,Toledo,9.0,3,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12473,2019-05-04,2019,18,5,es,Tomelloso,Ciudad Real,6.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2829,2018-01-23,2018,4,1,es,Tomelloso,Albacete,18.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8626,2018-01-23,2018,4,1,es,Tomelloso,Toledo,8.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
17609,2018-01-23,2018,4,1,es,Tomelloso,Talavera de la Reina,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
2880,2018-04-02,2018,14,4,es,Tomelloso,Albacete,25.0,6,16,4,16,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8652,2018-04-02,2018,14,4,es,Tomelloso,Toledo,6.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12230,2018-04-02,2018,14,4,es,Tomelloso,Ciudad Real,18.0,2,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
13587,2018-04-02,2018,14,4,es,Tomelloso,Almansa,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
15626,2018-04-02,2018,14,4,es,Tomelloso,Cuenca,4.0,4,2,2,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Cuenca,No
17614,2018-04-02,2018,14,4,es,Tomelloso,Talavera de la Reina,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
3054,2019-01-23,2019,4,1,es,Tomelloso,Albacete,24.0,1,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8795,2019-01-23,2019,4,1,es,Tomelloso,Toledo,7.0,3,3,3,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12452,2019-04-02,2019,14,4,es,Tomelloso,Ciudad Real,13.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2905,2018-05-15,2018,20,5,es,Tomelloso,Albacete,16.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12255,2018-05-15,2018,20,5,es,Tomelloso,Ciudad Real,18.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3129,2019-05-15,2019,20,5,es,Tomelloso,Albacete,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
3200,2019-09-08,2019,36,9,es,Tomelloso,Albacete,38.0,5,16,3,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8913,2019-09-08,2019,36,9,es,Tomelloso,Toledo,37.0,2,17,2,15,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12543,2019-09-08,2019,36,9,es,Tomelloso,Ciudad Real,20.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
2866,2018-03-12,2018,11,3,es,Tomelloso,Albacete,11.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8648,2018-03-12,2018,11,3,es,Tomelloso,Toledo,11.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
15624,2018-03-12,2018,11,3,es,Tomelloso,Cuenca,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Cuenca,No
8722,2018-08-31,2018,35,8,es,Tomelloso,Toledo,13.0,2,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12316,2018-08-31,2018,35,8,es,Tomelloso,Ciudad Real,13.0,3,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
15643,2018-08-31,2018,35,8,es,Tomelloso,Cuenca,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Cuenca,No
2905,2018-05-15,2018,20,5,es,Tomelloso,Albacete,16.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
12255,2018-05-15,2018,20,5,es,Tomelloso,Ciudad Real,18.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
3129,2019-05-15,2019,20,5,es,Tomelloso,Albacete,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
3188,2019-08-16,2019,33,8,es,Tomelloso,Albacete,20.0,2,7,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
8903,2019-08-16,2019,33,8,es,Tomelloso,Toledo,20.0,3,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
12531,2019-08-16,2019,33,8,es,Tomelloso,Ciudad Real,16.0,1,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
