,DIA,AÑO,SEMANA,MES,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL
88075,2018-06-10,2018,23,6,es,Córdoba,Málaga,122.0,27,52,17,50,4,Andalucía,Andalucía,Córdoba,Málaga,No
108881,2018-06-10,2018,23,6,es,Córdoba,Jaén,13.0,1,6,1,6,1,Andalucía,Andalucía,Córdoba,Jaén,No
165410,2018-06-10,2018,23,6,es,Córdoba,Linares,14.0,1,8,1,8,1,Andalucía,Andalucía,Córdoba,Jaén,No
180588,2018-06-10,2018,23,6,es,Córdoba,Fuengirola,23.0,5,9,3,7,1,Andalucía,Andalucía,Córdoba,Málaga,No
184652,2018-06-10,2018,23,6,es,Córdoba,Ronda,8.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
187223,2018-06-10,2018,23,6,es,Córdoba,Pozoblanco,16.0,4,5,2,5,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
201401,2018-06-10,2018,23,6,es,Córdoba,Estepona,10.0,2,5,2,5,1,Andalucía,Andalucía,Córdoba,Málaga,No
205600,2018-06-10,2018,23,6,es,Córdoba,Barbate,3.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Cádiz,No
206759,2018-06-10,2018,23,6,es,Córdoba,Lucena,8.0,1,4,1,3,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
209076,2018-06-10,2018,23,6,es,Córdoba,Torrox,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
237789,2018-06-10,2018,23,6,es,Córdoba,Peñarroya-Pueblonuevo,13.0,1,5,1,5,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
5013,2018-08-20,2018,34,8,es,Córdoba,Granada,32.0,8,14,7,14,2,Andalucía,Andalucía,Córdoba,Granada,No
33399,2018-08-20,2018,34,8,es,Córdoba,Sevilla,123.0,17,52,10,50,6,Andalucía,Andalucía,Córdoba,Sevilla,No
76699,2018-08-20,2018,34,8,es,Córdoba,Marbella,5.0,1,4,1,4,0,Andalucía,Andalucía,Córdoba,Málaga,No
88146,2018-08-20,2018,34,8,es,Córdoba,Málaga,89.0,25,36,14,33,5,Andalucía,Andalucía,Córdoba,Málaga,No
132659,2018-08-20,2018,34,8,es,Córdoba,Vélez-Málaga,5.0,1,3,1,2,0,Andalucía,Andalucía,Córdoba,Málaga,No
136237,2018-08-20,2018,34,8,es,Córdoba,Úbeda,6.0,2,2,1,2,0,Andalucía,Andalucía,Córdoba,Jaén,No
139309,2018-08-20,2018,34,8,es,Córdoba,Almería,5.0,3,2,1,2,0,Andalucía,Andalucía,Córdoba,Almería,No
150311,2018-08-20,2018,34,8,es,Córdoba,Torremolinos,16.0,5,8,3,7,2,Andalucía,Andalucía,Córdoba,Málaga,No
167882,2018-08-20,2018,34,8,es,Córdoba,Benalmádena,11.0,2,5,2,5,1,Andalucía,Andalucía,Córdoba,Málaga,No
180647,2018-08-20,2018,34,8,es,Córdoba,Fuengirola,5.0,2,3,1,3,1,Andalucía,Andalucía,Córdoba,Málaga,No
187284,2018-08-20,2018,34,8,es,Córdoba,Pozoblanco,61.0,4,24,4,20,2,Andalucía,Andalucía,Córdoba,Córdoba,Si
216377,2018-08-20,2018,34,8,es,Córdoba,Conil de la Frontera,1.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Cádiz,No
5307,2019-06-10,2019,24,6,es,Córdoba,Granada,16.0,3,10,3,10,0,Andalucía,Andalucía,Córdoba,Granada,No
33693,2019-06-10,2019,24,6,es,Córdoba,Sevilla,172.0,36,64,23,61,8,Andalucía,Andalucía,Córdoba,Sevilla,No
65711,2019-06-10,2019,24,6,es,Córdoba,Algeciras,9.0,1,4,1,4,1,Andalucía,Andalucía,Córdoba,Cádiz,No
76895,2019-06-10,2019,24,6,es,Córdoba,Marbella,5.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
88440,2019-06-10,2019,24,6,es,Córdoba,Málaga,68.0,17,29,9,27,2,Andalucía,Andalucía,Córdoba,Málaga,No
109211,2019-06-10,2019,24,6,es,Córdoba,Jaén,18.0,6,7,3,7,1,Andalucía,Andalucía,Córdoba,Jaén,No
116523,2019-06-10,2019,24,6,es,Córdoba,Baeza,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Jaén,No
154106,2019-06-10,2019,24,6,es,Córdoba,Cádiz,7.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Cádiz,No
165596,2019-06-10,2019,24,6,es,Córdoba,Linares,12.0,2,4,2,4,0,Andalucía,Andalucía,Córdoba,Jaén,No
171428,2019-06-10,2019,24,6,es,Córdoba,Huelva,12.0,2,6,2,6,0,Andalucía,Andalucía,Córdoba,Huelva,No
180847,2019-06-10,2019,24,6,es,Córdoba,Fuengirola,12.0,2,6,2,5,0,Andalucía,Andalucía,Córdoba,Málaga,No
187547,2019-06-10,2019,24,6,es,Córdoba,Pozoblanco,46.0,3,16,3,15,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
206956,2019-06-10,2019,24,6,es,Córdoba,Lucena,20.0,1,23,2,10,2,Andalucía,Andalucía,Córdoba,Córdoba,Si
213898,2019-06-10,2019,24,6,es,Córdoba,Camas,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Sevilla,No
224218,2019-06-10,2019,24,6,es,Córdoba,Cabra,6.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
225029,2019-06-10,2019,24,6,es,Córdoba,Rincón de la Victoria,3.0,2,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
226425,2019-06-10,2019,24,6,es,Córdoba,Vejer de la Frontera,1.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Cádiz,No
237422,2019-06-10,2019,24,6,es,Córdoba,Tomares,4.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Sevilla,No
237628,2019-06-10,2019,24,6,es,Córdoba,Casabermeja,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
5378,2019-08-20,2019,34,8,es,Córdoba,Granada,24.0,10,10,5,10,2,Andalucía,Andalucía,Córdoba,Granada,No
33764,2019-08-20,2019,34,8,es,Córdoba,Sevilla,114.0,23,53,16,49,3,Andalucía,Andalucía,Córdoba,Sevilla,No
65737,2019-08-20,2019,34,8,es,Córdoba,Algeciras,6.0,3,3,1,3,0,Andalucía,Andalucía,Córdoba,Cádiz,No
76952,2019-08-20,2019,34,8,es,Córdoba,Marbella,17.0,2,10,2,9,1,Andalucía,Andalucía,Córdoba,Málaga,No
88511,2019-08-20,2019,34,8,es,Córdoba,Málaga,63.0,22,31,11,29,2,Andalucía,Andalucía,Córdoba,Málaga,No
150530,2019-08-20,2019,34,8,es,Córdoba,Torremolinos,3.0,3,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
154135,2019-08-20,2019,34,8,es,Córdoba,Cádiz,17.0,2,9,2,9,0,Andalucía,Andalucía,Córdoba,Cádiz,No
168043,2019-08-20,2019,34,8,es,Córdoba,Benalmádena,1.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
171456,2019-08-20,2019,34,8,es,Córdoba,Huelva,8.0,3,3,1,3,0,Andalucía,Andalucía,Córdoba,Huelva,No
175662,2019-08-20,2019,34,8,es,Córdoba,Mijas,2.0,2,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
180909,2019-08-20,2019,34,8,es,Córdoba,Fuengirola,8.0,3,4,2,4,0,Andalucía,Andalucía,Córdoba,Málaga,No
187611,2019-08-20,2019,34,8,es,Córdoba,Pozoblanco,45.0,1,15,1,14,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
188585,2019-08-20,2019,34,8,es,Córdoba,Roquetas de Mar,1.0,1,1,1,1,1,Andalucía,Andalucía,Córdoba,Almería,No
191698,2019-08-20,2019,34,8,es,Córdoba,Andújar,17.0,1,7,1,7,0,Andalucía,Andalucía,Córdoba,Jaén,No
201564,2019-08-20,2019,34,8,es,Córdoba,Estepona,4.0,2,3,1,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
214058,2019-08-20,2019,34,8,es,Córdoba,Nerja,2.0,2,2,1,2,1,Andalucía,Andalucía,Córdoba,Málaga,No
4826,2018-02-12,2018,7,2,es,Córdoba,Granada,26.0,10,13,6,13,0,Andalucía,Andalucía,Córdoba,Granada,No
33210,2018-02-12,2018,7,2,es,Córdoba,Sevilla,115.0,26,45,13,42,3,Andalucía,Andalucía,Córdoba,Sevilla,No
76574,2018-02-12,2018,7,2,es,Córdoba,Marbella,8.0,1,4,1,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
87957,2018-02-12,2018,7,2,es,Córdoba,Málaga,68.0,14,27,10,24,2,Andalucía,Andalucía,Córdoba,Málaga,No
108781,2018-02-12,2018,7,2,es,Córdoba,Jaén,17.0,4,7,2,7,2,Andalucía,Andalucía,Córdoba,Jaén,No
139198,2018-02-12,2018,7,2,es,Córdoba,Almería,4.0,2,2,2,2,0,Andalucía,Andalucía,Córdoba,Almería,No
150199,2018-02-12,2018,7,2,es,Córdoba,Torremolinos,10.0,2,3,1,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
153912,2018-02-12,2018,7,2,es,Córdoba,Cádiz,4.0,2,2,1,2,0,Andalucía,Andalucía,Córdoba,Cádiz,No
165336,2018-02-12,2018,7,2,es,Córdoba,Linares,16.0,2,7,2,7,0,Andalucía,Andalucía,Córdoba,Jaén,No
167807,2018-02-12,2018,7,2,es,Córdoba,Benalmádena,3.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Málaga,No
171258,2018-02-12,2018,7,2,es,Córdoba,Huelva,5.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Huelva,No
180525,2018-02-12,2018,7,2,es,Córdoba,Fuengirola,24.0,2,11,1,11,0,Andalucía,Andalucía,Córdoba,Málaga,No
183533,2018-02-12,2018,7,2,es,Córdoba,Dos Hermanas,2.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Sevilla,No
5062,2018-10-08,2018,41,10,es,Córdoba,Granada,34.0,12,13,8,13,1,Andalucía,Andalucía,Córdoba,Granada,No
33448,2018-10-08,2018,41,10,es,Córdoba,Sevilla,198.0,22,82,16,80,7,Andalucía,Andalucía,Córdoba,Sevilla,No
58680,2018-10-08,2018,41,10,es,Córdoba,Jerez de la Frontera,5.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Cádiz,No
65581,2018-10-08,2018,41,10,es,Córdoba,Algeciras,9.0,4,3,2,3,0,Andalucía,Andalucía,Córdoba,Cádiz,No
88195,2018-10-08,2018,41,10,es,Córdoba,Málaga,84.0,20,34,11,31,3,Andalucía,Andalucía,Córdoba,Málaga,No
108982,2018-10-08,2018,41,10,es,Córdoba,Jaén,25.0,1,11,1,11,0,Andalucía,Andalucía,Córdoba,Jaén,No
134220,2018-10-08,2018,41,10,es,Córdoba,Antequera,19.0,1,7,1,6,1,Andalucía,Andalucía,Córdoba,Málaga,No
139340,2018-10-08,2018,41,10,es,Córdoba,Almería,9.0,2,5,1,5,0,Andalucía,Andalucía,Córdoba,Almería,No
150342,2018-10-08,2018,41,10,es,Córdoba,Torremolinos,5.0,1,4,1,4,0,Andalucía,Andalucía,Córdoba,Málaga,No
154009,2018-10-08,2018,41,10,es,Córdoba,Cádiz,8.0,3,7,2,7,1,Andalucía,Andalucía,Córdoba,Cádiz,No
165469,2018-10-08,2018,41,10,es,Córdoba,Linares,28.0,1,9,1,9,0,Andalucía,Andalucía,Córdoba,Jaén,No
167900,2018-10-08,2018,41,10,es,Córdoba,Benalmádena,4.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
171332,2018-10-08,2018,41,10,es,Córdoba,Huelva,19.0,1,10,1,9,3,Andalucía,Andalucía,Córdoba,Huelva,No
187331,2018-10-08,2018,41,10,es,Córdoba,Pozoblanco,62.0,1,23,1,21,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
217574,2018-10-08,2018,41,10,es,Córdoba,La Línea de la Concepción,4.0,2,2,1,2,0,Andalucía,Andalucía,Córdoba,Cádiz,No
5209,2019-03-04,2019,10,3,es,Córdoba,Granada,33.0,17,18,11,18,0,Andalucía,Andalucía,Córdoba,Granada,No
33595,2019-03-04,2019,10,3,es,Córdoba,Sevilla,158.0,45,65,24,62,1,Andalucía,Andalucía,Córdoba,Sevilla,No
58718,2019-03-04,2019,10,3,es,Córdoba,Jerez de la Frontera,5.0,2,3,1,3,0,Andalucía,Andalucía,Córdoba,Cádiz,No
65657,2019-03-04,2019,10,3,es,Córdoba,Algeciras,12.0,1,4,1,4,1,Andalucía,Andalucía,Córdoba,Cádiz,No
76826,2019-03-04,2019,10,3,es,Córdoba,Marbella,20.0,1,6,1,5,0,Andalucía,Andalucía,Córdoba,Málaga,No
88342,2019-03-04,2019,10,3,es,Córdoba,Málaga,78.0,24,33,14,32,0,Andalucía,Andalucía,Córdoba,Málaga,No
109118,2019-03-04,2019,10,3,es,Córdoba,Jaén,20.0,5,10,2,10,0,Andalucía,Andalucía,Córdoba,Jaén,No
136336,2019-03-04,2019,10,3,es,Córdoba,Úbeda,5.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Jaén,No
139438,2019-03-04,2019,10,3,es,Córdoba,Almería,4.0,4,2,2,2,0,Andalucía,Andalucía,Córdoba,Almería,No
154061,2019-03-04,2019,10,3,es,Córdoba,Cádiz,16.0,3,6,3,5,0,Andalucía,Andalucía,Córdoba,Cádiz,No
165541,2019-03-04,2019,10,3,es,Córdoba,Linares,8.0,1,7,1,7,0,Andalucía,Andalucía,Córdoba,Jaén,No
171384,2019-03-04,2019,10,3,es,Córdoba,Huelva,5.0,2,3,1,3,0,Andalucía,Andalucía,Córdoba,Huelva,No
180780,2019-03-04,2019,10,3,es,Córdoba,Fuengirola,8.0,1,6,1,6,0,Andalucía,Andalucía,Córdoba,Málaga,No
187460,2019-03-04,2019,10,3,es,Córdoba,Pozoblanco,25.0,3,13,2,12,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
191615,2019-03-04,2019,10,3,es,Córdoba,Andújar,28.0,1,15,1,15,0,Andalucía,Andalucía,Córdoba,Jaén,No
206906,2019-03-04,2019,10,3,es,Córdoba,Lucena,19.0,2,23,4,12,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
224198,2019-03-04,2019,10,3,es,Córdoba,Cabra,5.0,1,4,1,2,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
5426,2019-10-07,2019,41,10,es,Córdoba,Granada,35.0,6,15,4,15,1,Andalucía,Andalucía,Córdoba,Granada,No
33812,2019-10-07,2019,41,10,es,Córdoba,Sevilla,197.0,43,81,24,78,3,Andalucía,Andalucía,Córdoba,Sevilla,No
65760,2019-10-07,2019,41,10,es,Córdoba,Algeciras,6.0,2,3,2,3,0,Andalucía,Andalucía,Córdoba,Cádiz,No
76986,2019-10-07,2019,41,10,es,Córdoba,Marbella,4.0,2,2,1,2,0,Andalucía,Andalucía,Córdoba,Málaga,No
88559,2019-10-07,2019,41,10,es,Córdoba,Málaga,76.0,27,30,13,29,0,Andalucía,Andalucía,Córdoba,Málaga,No
109312,2019-10-07,2019,41,10,es,Córdoba,Jaén,33.0,3,13,2,12,0,Andalucía,Andalucía,Córdoba,Jaén,No
139571,2019-10-07,2019,41,10,es,Córdoba,Almería,6.0,3,2,1,2,0,Andalucía,Andalucía,Córdoba,Almería,No
154157,2019-10-07,2019,41,10,es,Córdoba,Cádiz,19.0,2,9,1,9,0,Andalucía,Andalucía,Córdoba,Cádiz,No
165643,2019-10-07,2019,41,10,es,Córdoba,Linares,27.0,1,9,1,9,0,Andalucía,Andalucía,Córdoba,Jaén,No
168072,2019-10-07,2019,41,10,es,Córdoba,Benalmádena,6.0,3,3,2,3,1,Andalucía,Andalucía,Córdoba,Málaga,No
180943,2019-10-07,2019,41,10,es,Córdoba,Fuengirola,7.0,3,6,2,6,0,Andalucía,Andalucía,Córdoba,Málaga,No
187658,2019-10-07,2019,41,10,es,Córdoba,Pozoblanco,39.0,6,17,4,14,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
188595,2019-10-07,2019,41,10,es,Córdoba,Roquetas de Mar,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Almería,No
207031,2019-10-07,2019,41,10,es,Córdoba,Lucena,17.0,1,25,2,5,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
222040,2019-10-07,2019,41,10,es,Córdoba,Punta Umbría,5.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Huelva,No
225580,2019-10-07,2019,41,10,es,Córdoba,Osuna,5.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Sevilla,No
5048,2018-09-24,2018,39,9,es,Córdoba,Granada,26.0,12,10,6,10,3,Andalucía,Andalucía,Córdoba,Granada,No
33434,2018-09-24,2018,39,9,es,Córdoba,Sevilla,174.0,25,72,18,68,7,Andalucía,Andalucía,Córdoba,Sevilla,No
65577,2018-09-24,2018,39,9,es,Córdoba,Algeciras,10.0,1,4,1,4,1,Andalucía,Andalucía,Córdoba,Cádiz,No
88181,2018-09-24,2018,39,9,es,Córdoba,Málaga,88.0,19,31,11,31,3,Andalucía,Andalucía,Córdoba,Málaga,No
108969,2018-09-24,2018,39,9,es,Córdoba,Jaén,28.0,1,11,1,11,1,Andalucía,Andalucía,Córdoba,Jaén,No
139330,2018-09-24,2018,39,9,es,Córdoba,Almería,5.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Almería,No
154005,2018-09-24,2018,39,9,es,Córdoba,Cádiz,14.0,4,6,3,6,3,Andalucía,Andalucía,Córdoba,Cádiz,No
165459,2018-09-24,2018,39,9,es,Córdoba,Linares,23.0,2,10,2,10,0,Andalucía,Andalucía,Córdoba,Jaén,No
171329,2018-09-24,2018,39,9,es,Córdoba,Huelva,16.0,1,8,1,7,1,Andalucía,Andalucía,Córdoba,Huelva,No
180678,2018-09-24,2018,39,9,es,Córdoba,Fuengirola,7.0,2,4,2,4,0,Andalucía,Andalucía,Córdoba,Málaga,No
187317,2018-09-24,2018,39,9,es,Córdoba,Pozoblanco,61.0,2,21,2,20,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
201442,2018-09-24,2018,39,9,es,Córdoba,Estepona,13.0,2,5,1,5,0,Andalucía,Andalucía,Córdoba,Málaga,No
206814,2018-09-24,2018,39,9,es,Córdoba,Lucena,38.0,1,31,4,13,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
226421,2018-09-24,2018,39,9,es,Córdoba,Vejer de la Frontera,3.0,3,2,1,2,0,Andalucía,Andalucía,Córdoba,Cádiz,No
5063,2018-10-09,2018,41,10,es,Córdoba,Granada,27.0,9,10,5,10,1,Andalucía,Andalucía,Córdoba,Granada,No
33449,2018-10-09,2018,41,10,es,Córdoba,Sevilla,139.0,17,52,10,51,4,Andalucía,Andalucía,Córdoba,Sevilla,No
65582,2018-10-09,2018,41,10,es,Córdoba,Algeciras,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Cádiz,No
76734,2018-10-09,2018,41,10,es,Córdoba,Marbella,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
88196,2018-10-09,2018,41,10,es,Córdoba,Málaga,77.0,15,30,10,29,3,Andalucía,Andalucía,Córdoba,Málaga,No
108983,2018-10-09,2018,41,10,es,Córdoba,Jaén,30.0,2,11,2,11,0,Andalucía,Andalucía,Córdoba,Jaén,No
139341,2018-10-09,2018,41,10,es,Córdoba,Almería,4.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Almería,No
171333,2018-10-09,2018,41,10,es,Córdoba,Huelva,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Huelva,No
180689,2018-10-09,2018,41,10,es,Córdoba,Fuengirola,7.0,1,3,1,3,1,Andalucía,Andalucía,Córdoba,Málaga,No
187332,2018-10-09,2018,41,10,es,Córdoba,Pozoblanco,49.0,1,19,1,18,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
206822,2018-10-09,2018,41,10,es,Córdoba,Lucena,20.0,2,11,2,9,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
217575,2018-10-09,2018,41,10,es,Córdoba,La Línea de la Concepción,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Cádiz,No
220748,2018-10-09,2018,41,10,es,Córdoba,Maracena,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Granada,No
237825,2018-10-09,2018,41,10,es,Córdoba,Peñarroya-Pueblonuevo,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
5065,2018-10-11,2018,41,10,es,Córdoba,Granada,99.0,43,43,20,42,2,Andalucía,Andalucía,Córdoba,Granada,No
33451,2018-10-11,2018,41,10,es,Córdoba,Sevilla,340.0,47,141,29,137,10,Andalucía,Andalucía,Córdoba,Sevilla,No
58681,2018-10-11,2018,41,10,es,Córdoba,Jerez de la Frontera,26.0,7,12,4,12,1,Andalucía,Andalucía,Córdoba,Cádiz,No
65583,2018-10-11,2018,41,10,es,Córdoba,Algeciras,9.0,2,6,1,6,0,Andalucía,Andalucía,Córdoba,Cádiz,No
76736,2018-10-11,2018,41,10,es,Córdoba,Marbella,14.0,2,9,1,9,2,Andalucía,Andalucía,Córdoba,Málaga,No
88198,2018-10-11,2018,41,10,es,Córdoba,Málaga,161.0,62,71,32,69,6,Andalucía,Andalucía,Córdoba,Málaga,No
108985,2018-10-11,2018,41,10,es,Córdoba,Jaén,66.0,20,29,10,27,2,Andalucía,Andalucía,Córdoba,Jaén,No
129614,2018-10-11,2018,41,10,es,Córdoba,Chiclana de la Frontera,5.0,1,4,1,4,0,Andalucía,Andalucía,Córdoba,Cádiz,No
132674,2018-10-11,2018,41,10,es,Córdoba,Vélez-Málaga,41.0,4,17,2,15,1,Andalucía,Andalucía,Córdoba,Málaga,No
136263,2018-10-11,2018,41,10,es,Córdoba,Úbeda,41.0,9,20,8,19,1,Andalucía,Andalucía,Córdoba,Jaén,No
139343,2018-10-11,2018,41,10,es,Córdoba,Almería,22.0,12,8,5,7,0,Andalucía,Andalucía,Córdoba,Almería,No
150343,2018-10-11,2018,41,10,es,Córdoba,Torremolinos,16.0,5,7,3,7,0,Andalucía,Andalucía,Córdoba,Málaga,No
154010,2018-10-11,2018,41,10,es,Córdoba,Cádiz,30.0,8,13,4,13,1,Andalucía,Andalucía,Córdoba,Cádiz,No
165470,2018-10-11,2018,41,10,es,Córdoba,Linares,43.0,6,23,4,23,1,Andalucía,Andalucía,Córdoba,Jaén,No
175580,2018-10-11,2018,41,10,es,Córdoba,Mijas,8.0,2,5,1,5,1,Andalucía,Andalucía,Córdoba,Málaga,No
179868,2018-10-11,2018,41,10,es,Córdoba,Carmona,43.0,1,16,1,15,2,Andalucía,Andalucía,Córdoba,Sevilla,No
180094,2018-10-11,2018,41,10,es,Córdoba,Villanueva de Córdoba,5.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
180690,2018-10-11,2018,41,10,es,Córdoba,Fuengirola,28.0,10,11,4,11,1,Andalucía,Andalucía,Córdoba,Málaga,No
184667,2018-10-11,2018,41,10,es,Córdoba,Ronda,6.0,3,2,1,2,0,Andalucía,Andalucía,Córdoba,Málaga,No
187334,2018-10-11,2018,41,10,es,Córdoba,Pozoblanco,69.0,20,31,11,29,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
191546,2018-10-11,2018,41,10,es,Córdoba,Andújar,70.0,1,35,1,33,3,Andalucía,Andalucía,Córdoba,Jaén,No
192860,2018-10-11,2018,41,10,es,Córdoba,Guarromán,2.0,2,1,1,1,0,Andalucía,Andalucía,Córdoba,Jaén,No
195845,2018-10-11,2018,41,10,es,Córdoba,El Ejido,2.0,2,1,1,1,0,Andalucía,Andalucía,Córdoba,Almería,No
200275,2018-10-11,2018,41,10,es,Córdoba,Priego de Córdoba,21.0,1,8,1,8,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
201447,2018-10-11,2018,41,10,es,Córdoba,Estepona,5.0,1,5,1,5,0,Andalucía,Andalucía,Córdoba,Málaga,No
206824,2018-10-11,2018,41,10,es,Córdoba,Lucena,22.0,1,18,1,15,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
209572,2018-10-11,2018,41,10,es,Córdoba,Almuñécar,6.0,2,2,1,2,0,Andalucía,Andalucía,Córdoba,Granada,No
224995,2018-10-11,2018,41,10,es,Córdoba,Rincón de la Victoria,10.0,1,5,1,5,0,Andalucía,Andalucía,Córdoba,Málaga,No
225546,2018-10-11,2018,41,10,es,Córdoba,Osuna,8.0,1,4,1,4,0,Andalucía,Andalucía,Córdoba,Sevilla,No
230363,2018-10-11,2018,41,10,es,Córdoba,Ubrique,3.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Cádiz,No
234482,2018-10-11,2018,41,10,es,Córdoba,Casares,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
237827,2018-10-11,2018,41,10,es,Córdoba,Peñarroya-Pueblonuevo,33.0,8,23,5,15,5,Andalucía,Andalucía,Córdoba,Córdoba,Si
244399,2018-10-11,2018,41,10,es,Córdoba,Aracena,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Huelva,No
5413,2019-09-24,2019,39,9,es,Córdoba,Granada,26.0,8,9,4,9,1,Andalucía,Andalucía,Córdoba,Granada,No
33799,2019-09-24,2019,39,9,es,Córdoba,Sevilla,152.0,34,61,21,56,4,Andalucía,Andalucía,Córdoba,Sevilla,No
88546,2019-09-24,2019,39,9,es,Córdoba,Málaga,79.0,26,30,14,26,4,Andalucía,Andalucía,Córdoba,Málaga,No
165631,2019-09-24,2019,39,9,es,Córdoba,Linares,16.0,2,5,1,5,0,Andalucía,Andalucía,Córdoba,Jaén,No
168063,2019-09-24,2019,39,9,es,Córdoba,Benalmádena,4.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Málaga,No
187645,2019-09-24,2019,39,9,es,Córdoba,Pozoblanco,54.0,3,20,1,19,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
192872,2019-09-24,2019,39,9,es,Córdoba,Guarromán,4.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Jaén,No
201576,2019-09-24,2019,39,9,es,Córdoba,Estepona,1.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Málaga,No
207020,2019-09-24,2019,39,9,es,Córdoba,Lucena,19.0,1,8,1,7,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
242262,2019-09-24,2019,39,9,es,Córdoba,Ogíjares,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Granada,No
5428,2019-10-09,2019,41,10,es,Córdoba,Granada,32.0,11,11,5,11,0,Andalucía,Andalucía,Córdoba,Granada,No
33814,2019-10-09,2019,41,10,es,Córdoba,Sevilla,169.0,34,64,22,63,4,Andalucía,Andalucía,Córdoba,Sevilla,No
76988,2019-10-09,2019,41,10,es,Córdoba,Marbella,9.0,3,5,2,5,0,Andalucía,Andalucía,Córdoba,Málaga,No
88561,2019-10-09,2019,41,10,es,Córdoba,Málaga,32.0,15,14,8,14,1,Andalucía,Andalucía,Córdoba,Málaga,No
109314,2019-10-09,2019,41,10,es,Córdoba,Jaén,36.0,2,14,2,12,1,Andalucía,Andalucía,Córdoba,Jaén,No
