,DIA,AÑO,SEMANA,MES,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL
708198,2019-09-08,2019,36,9,es,Cuenca,Toledo,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Toledo,No
721181,2019-09-08,2019,36,9,es,Cuenca,Ciudad Real,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No
453858,2017-03-12,2017,10,3,es,Cuenca,Guadalajara,11.0,1,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No
621757,2017-03-12,2017,10,3,es,Cuenca,Albacete,9.0,4,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
708102,2017-03-12,2017,10,3,es,Cuenca,Toledo,18.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Toledo,No
746846,2017-03-12,2017,10,3,es,Cuenca,La Solana,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No
708138,2018-08-31,2018,35,8,es,Cuenca,Toledo,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Toledo,No
708200,2019-08-31,2019,35,8,es,Cuenca,Toledo,4.0,3,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Toledo,No
735777,2019-08-31,2019,35,8,es,Cuenca,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No
747579,2019-08-31,2019,35,8,es,Cuenca,Quintanar de la Orden,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Toledo,No
721160,2018-05-15,2018,20,5,es,Cuenca,Ciudad Real,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No
621833,2018-08-16,2018,33,8,es,Cuenca,Albacete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
621951,2019-08-16,2019,33,8,es,Cuenca,Albacete,11.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
704829,2019-08-16,2019,33,8,es,Cuenca,Villarrobledo,4.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
630625,2019-08-03,2019,31,8,es,Torrijos,Albacete,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
706391,2019-09-01,2019,35,9,es,Albacete,Toledo,10.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720380,2019-09-01,2019,35,9,es,Albacete,Ciudad Real,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737393,2019-09-01,2019,35,9,es,Albacete,Cuenca,12.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
751527,2019-09-01,2019,35,9,es,Albacete,Talavera de la Reina,9.0,2,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
453529,2017-10-12,2017,41,10,es,Albacete,Guadalajara,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
700474,2017-10-12,2017,41,10,es,Albacete,Valdepeñas,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
706093,2017-10-12,2017,41,10,es,Albacete,Toledo,46.0,4,28,3,26,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
732167,2017-10-12,2017,41,10,es,Albacete,Almansa,38.0,1,28,1,28,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734745,2017-10-12,2017,41,10,es,Albacete,Tomelloso,31.0,1,14,1,13,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737249,2017-10-12,2017,41,10,es,Albacete,Cuenca,10.0,7,5,4,5,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
751424,2017-10-12,2017,41,10,es,Albacete,Talavera de la Reina,17.0,4,9,3,9,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
706105,2017-12-25,2017,52,12,es,Albacete,Toledo,15.0,2,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
751427,2017-12-25,2017,52,12,es,Albacete,Talavera de la Reina,5.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
760792,2017-12-25,2017,52,12,es,Albacete,Hellín,12.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
704108,2018-01-01,2018,1,1,es,Albacete,Villarrobledo,11.0,2,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706112,2018-01-01,2018,1,1,es,Albacete,Toledo,4.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720153,2018-01-01,2018,1,1,es,Albacete,Ciudad Real,21.0,2,10,2,10,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
734759,2018-01-01,2018,1,1,es,Albacete,Tomelloso,12.0,1,5,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
704190,2018-01-06,2018,1,1,es,Albacete,Villarrobledo,29.0,3,15,2,13,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706226,2018-01-06,2018,1,1,es,Albacete,Toledo,22.0,2,10,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
714510,2018-01-06,2018,1,1,es,Albacete,Caudete,7.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
720243,2018-01-06,2018,1,1,es,Albacete,Ciudad Real,27.0,1,15,1,14,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732289,2018-01-06,2018,1,1,es,Albacete,Almansa,77.0,2,37,2,34,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734845,2018-01-06,2018,1,1,es,Albacete,Tomelloso,32.0,3,15,3,15,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
760807,2018-01-06,2018,1,1,es,Albacete,Hellín,14.0,2,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
811763,2018-01-06,2018,1,1,es,Albacete,Elche de la Sierra,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
704152,2018-03-29,2018,13,3,es,Albacete,Villarrobledo,27.0,3,15,2,15,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706182,2018-03-29,2018,13,3,es,Albacete,Toledo,23.0,4,10,2,9,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720204,2018-03-29,2018,13,3,es,Albacete,Ciudad Real,15.0,2,10,2,10,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732243,2018-03-29,2018,13,3,es,Albacete,Almansa,58.0,2,31,2,30,6,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734805,2018-03-29,2018,13,3,es,Albacete,Tomelloso,20.0,4,11,3,11,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737286,2018-03-29,2018,13,3,es,Albacete,Cuenca,11.0,3,7,3,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
706183,2018-03-30,2018,13,3,es,Albacete,Toledo,4.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
734806,2018-03-30,2018,13,3,es,Albacete,Tomelloso,31.0,2,13,1,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
771320,2018-03-30,2018,13,3,es,Albacete,Tarancón,17.0,1,7,1,7,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
706116,2018-05-01,2018,18,5,es,Albacete,Toledo,8.0,3,3,3,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720155,2018-05-01,2018,18,5,es,Albacete,Ciudad Real,27.0,4,9,3,9,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732180,2018-05-01,2018,18,5,es,Albacete,Almansa,58.0,5,29,4,26,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734638,2018-05-01,2018,18,5,es,Albacete,Las Pedroñeras,11.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
734761,2018-05-01,2018,18,5,es,Albacete,Tomelloso,21.0,3,8,3,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
760793,2018-05-01,2018,18,5,es,Albacete,Hellín,33.0,1,16,1,16,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
704224,2018-08-15,2018,33,8,es,Albacete,Villarrobledo,20.0,1,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706279,2018-08-15,2018,33,8,es,Albacete,Toledo,13.0,1,7,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720286,2018-08-15,2018,33,8,es,Albacete,Ciudad Real,12.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
453601,2018-10-12,2018,41,10,es,Albacete,Guadalajara,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
704283,2018-10-12,2018,41,10,es,Albacete,Villarrobledo,36.0,1,14,1,14,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706368,2018-10-12,2018,41,10,es,Albacete,Toledo,32.0,2,13,2,13,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720362,2018-10-12,2018,41,10,es,Albacete,Ciudad Real,9.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732396,2018-10-12,2018,41,10,es,Albacete,Almansa,56.0,1,27,2,23,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
737386,2018-10-12,2018,41,10,es,Albacete,Cuenca,15.0,3,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
706121,2018-11-01,2018,44,11,es,Albacete,Toledo,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
714504,2018-11-01,2018,44,11,es,Albacete,Caudete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
732185,2018-11-01,2018,44,11,es,Albacete,Almansa,54.0,2,24,2,23,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734763,2018-11-01,2018,44,11,es,Albacete,Tomelloso,15.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
453556,2018-12-06,2018,49,12,es,Albacete,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
704195,2018-12-06,2018,49,12,es,Albacete,Villarrobledo,24.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706233,2018-12-06,2018,49,12,es,Albacete,Toledo,23.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720248,2018-12-06,2018,49,12,es,Albacete,Ciudad Real,12.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732296,2018-12-06,2018,49,12,es,Albacete,Almansa,30.0,1,15,2,12,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734850,2018-12-06,2018,49,12,es,Albacete,Tomelloso,22.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737319,2018-12-06,2018,49,12,es,Albacete,Cuenca,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
706277,2018-12-08,2018,49,12,es,Albacete,Toledo,37.0,3,19,2,19,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720284,2018-12-08,2018,49,12,es,Albacete,Ciudad Real,9.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737335,2018-12-08,2018,49,12,es,Albacete,Cuenca,11.0,1,4,1,4,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
759188,2018-12-08,2018,49,12,es,Albacete,Alcázar de San Juan,6.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
880949,2018-12-08,2018,49,12,es,Albacete,Bonete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706379,2018-12-25,2018,52,12,es,Albacete,Toledo,26.0,3,14,3,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
732406,2018-12-25,2018,52,12,es,Albacete,Almansa,64.0,1,25,1,23,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734953,2018-12-25,2018,52,12,es,Albacete,Tomelloso,19.0,2,9,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
806875,2018-12-25,2018,52,12,es,Albacete,Puertollano,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
453610,2019-01-01,2019,1,1,es,Albacete,Guadalajara,4.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
706385,2019-01-01,2019,1,1,es,Albacete,Toledo,8.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
716898,2019-01-01,2019,1,1,es,Albacete,Manzanares,15.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
720375,2019-01-01,2019,1,1,es,Albacete,Ciudad Real,12.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732411,2019-01-01,2019,1,1,es,Albacete,Almansa,45.0,1,23,1,20,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
751521,2019-01-01,2019,1,1,es,Albacete,Talavera de la Reina,10.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
806876,2019-01-01,2019,1,1,es,Albacete,Puertollano,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
706463,2019-04-19,2019,16,4,es,Albacete,Toledo,17.0,4,8,2,8,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720456,2019-04-19,2019,16,4,es,Albacete,Ciudad Real,10.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
745069,2019-04-19,2019,16,4,es,Albacete,Argamasilla de Alba,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
453612,2019-05-01,2019,18,5,es,Albacete,Guadalajara,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
706387,2019-05-01,2019,18,5,es,Albacete,Toledo,10.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720377,2019-05-01,2019,18,5,es,Albacete,Ciudad Real,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732413,2019-05-01,2019,18,5,es,Albacete,Almansa,28.0,4,19,3,14,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734957,2019-05-01,2019,18,5,es,Albacete,Tomelloso,13.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
771358,2019-05-01,2019,18,5,es,Albacete,Tarancón,9.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
732537,2019-08-15,2019,33,8,es,Albacete,Almansa,40.0,4,22,4,20,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
737461,2019-08-15,2019,33,8,es,Albacete,Cuenca,6.0,3,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
760749,2019-08-15,2019,33,8,es,Albacete,El Provencio,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
700549,2019-11-01,2019,44,11,es,Albacete,Valdepeñas,9.0,2,4,2,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
704299,2019-11-01,2019,44,11,es,Albacete,Villarrobledo,35.0,4,18,4,18,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706393,2019-11-01,2019,44,11,es,Albacete,Toledo,19.0,4,8,3,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720382,2019-11-01,2019,44,11,es,Albacete,Ciudad Real,19.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732417,2019-11-01,2019,44,11,es,Albacete,Almansa,72.0,4,34,3,28,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734960,2019-11-01,2019,44,11,es,Albacete,Tomelloso,33.0,5,15,2,15,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737394,2019-11-01,2019,44,11,es,Albacete,Cuenca,11.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
746796,2019-11-01,2019,44,11,es,Albacete,La Solana,10.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
751528,2019-11-01,2019,44,11,es,Albacete,Talavera de la Reina,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
759204,2019-11-01,2019,44,11,es,Albacete,Alcázar de San Juan,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
453646,2019-12-06,2019,49,12,es,Albacete,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
704411,2019-12-06,2019,49,12,es,Albacete,Villarrobledo,20.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706511,2019-12-06,2019,49,12,es,Albacete,Toledo,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
716930,2019-12-06,2019,49,12,es,Albacete,Manzanares,9.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
735060,2019-12-06,2019,49,12,es,Albacete,Tomelloso,18.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737440,2019-12-06,2019,49,12,es,Albacete,Cuenca,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
746814,2019-12-06,2019,49,12,es,Albacete,La Solana,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
704203,2018-06-25,2018,26,6,es,Albacete,Villarrobledo,20.0,1,9,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706244,2018-06-25,2018,26,6,es,Albacete,Toledo,23.0,3,11,3,11,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
716855,2018-06-25,2018,26,6,es,Albacete,Manzanares,4.0,1,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
760812,2018-06-25,2018,26,6,es,Albacete,Hellín,10.0,3,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
716861,2018-09-08,2018,36,9,es,Albacete,Manzanares,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
734878,2018-09-08,2018,36,9,es,Albacete,Tomelloso,11.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
855286,2018-09-08,2018,36,9,es,Albacete,Alcaraz,3.0,2,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
704420,2019-06-25,2019,26,6,es,Albacete,Villarrobledo,13.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706524,2019-06-25,2019,26,6,es,Albacete,Toledo,15.0,2,6,2,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
732505,2019-06-25,2019,26,6,es,Albacete,Almansa,18.0,1,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
735069,2019-06-25,2019,26,6,es,Albacete,Tomelloso,17.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737445,2019-06-25,2019,26,6,es,Albacete,Cuenca,6.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
759239,2019-06-25,2019,26,6,es,Albacete,Alcázar de San Juan,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
760888,2019-06-25,2019,26,6,es,Albacete,Hellín,16.0,1,6,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706557,2019-09-08,2019,36,9,es,Albacete,Toledo,21.0,1,10,1,10,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
735089,2019-09-08,2019,36,9,es,Albacete,Tomelloso,17.0,3,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
746817,2019-09-08,2019,36,9,es,Albacete,La Solana,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
805882,2019-09-08,2019,36,9,es,Albacete,Mota del Cuervo,6.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
868604,2019-09-08,2019,36,9,es,Albacete,El Bonillo,5.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706164,2018-05-03,2018,18,5,es,Albacete,Toledo,18.0,2,11,2,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
732223,2018-05-03,2018,18,5,es,Albacete,Almansa,45.0,1,22,2,17,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
737278,2018-05-03,2018,18,5,es,Albacete,Cuenca,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
850770,2018-05-03,2018,18,5,es,Albacete,Yuncos,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
704256,2018-10-24,2018,43,10,es,Albacete,Villarrobledo,29.0,1,10,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706328,2018-10-24,2018,43,10,es,Albacete,Toledo,13.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720329,2018-10-24,2018,43,10,es,Albacete,Ciudad Real,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732367,2018-10-24,2018,43,10,es,Albacete,Almansa,34.0,1,17,1,12,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706426,2019-05-03,2019,18,5,es,Albacete,Toledo,23.0,5,15,5,15,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720421,2019-05-03,2019,18,5,es,Albacete,Ciudad Real,28.0,4,15,4,13,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
734991,2019-05-03,2019,18,5,es,Albacete,Tomelloso,21.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
751540,2019-05-03,2019,18,5,es,Albacete,Talavera de la Reina,12.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
704503,2019-10-24,2019,43,10,es,Albacete,Villarrobledo,36.0,6,15,4,15,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706617,2019-10-24,2019,43,10,es,Albacete,Toledo,19.0,4,6,2,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720583,2019-10-24,2019,43,10,es,Albacete,Ciudad Real,12.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732581,2019-10-24,2019,43,10,es,Albacete,Almansa,41.0,2,25,4,16,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
735141,2019-10-24,2019,43,10,es,Albacete,Tomelloso,34.0,6,13,4,12,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737493,2019-10-24,2019,43,10,es,Albacete,Cuenca,7.0,1,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
745079,2019-10-24,2019,43,10,es,Albacete,Argamasilla de Alba,6.0,3,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
811775,2019-10-24,2019,43,10,es,Albacete,Elche de la Sierra,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
453541,2018-02-16,2018,7,2,es,Albacete,Guadalajara,4.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
700484,2018-02-16,2018,7,2,es,Albacete,Valdepeñas,20.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
704127,2018-02-16,2018,7,2,es,Albacete,Villarrobledo,60.0,7,30,5,30,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706151,2018-02-16,2018,7,2,es,Albacete,Toledo,20.0,4,8,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
714507,2018-02-16,2018,7,2,es,Albacete,Caudete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
716835,2018-02-16,2018,7,2,es,Albacete,Manzanares,8.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
720178,2018-02-16,2018,7,2,es,Albacete,Ciudad Real,36.0,3,17,3,17,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732211,2018-02-16,2018,7,2,es,Albacete,Almansa,117.0,7,50,5,48,5,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734784,2018-02-16,2018,7,2,es,Albacete,Tomelloso,60.0,5,25,5,25,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
760796,2018-02-16,2018,7,2,es,Albacete,Hellín,20.0,1,12,1,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
807927,2018-02-16,2018,7,2,es,Albacete,Socuéllamos,5.0,2,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
453575,2018-08-17,2018,33,8,es,Albacete,Guadalajara,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
