,DIA,AÑO,SEMANA,MES,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL
294897,2019-08-14,2019,33,8,es,El Ejido,Granada,24.0,7,12,6,12,2,Andalucía,Andalucía,Almería,Granada,No
513268,2019-08-14,2019,33,8,es,El Ejido,El Puerto de Santa María,1.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Cádiz,No
566800,2019-08-14,2019,33,8,es,El Ejido,Málaga,29.0,3,13,3,13,1,Andalucía,Andalucía,Almería,Málaga,No
842673,2019-08-14,2019,33,8,es,El Ejido,Vera,5.0,1,2,1,2,1,Andalucía,Andalucía,Almería,Almería,Si
871924,2019-08-14,2019,33,8,es,El Ejido,Huelva,2.0,2,1,1,1,0,Andalucía,Andalucía,Almería,Huelva,No
954624,2019-08-14,2019,33,8,es,El Ejido,Torrox,1.0,1,2,1,2,0,Andalucía,Andalucía,Almería,Málaga,No
294589,2018-06-10,2018,23,6,es,El Ejido,Granada,31.0,8,15,7,15,1,Andalucía,Andalucía,Almería,Granada,No
566524,2018-06-10,2018,23,6,es,El Ejido,Málaga,5.0,1,3,1,3,0,Andalucía,Andalucía,Almería,Málaga,No
294542,2018-08-20,2018,34,8,es,El Ejido,Granada,15.0,2,6,2,6,0,Andalucía,Andalucía,Almería,Granada,No
566485,2018-08-20,2018,34,8,es,El Ejido,Málaga,6.0,2,6,2,6,1,Andalucía,Andalucía,Almería,Málaga,No
294950,2019-06-10,2019,24,6,es,El Ejido,Granada,35.0,14,17,9,16,0,Andalucía,Andalucía,Almería,Granada,No
477101,2019-06-10,2019,24,6,es,El Ejido,Algeciras,4.0,1,2,1,2,0,Andalucía,Andalucía,Almería,Cádiz,No
566851,2019-06-10,2019,24,6,es,El Ejido,Málaga,37.0,7,20,6,20,0,Andalucía,Andalucía,Almería,Málaga,No
294903,2019-08-20,2019,34,8,es,El Ejido,Granada,24.0,2,9,2,9,1,Andalucía,Andalucía,Almería,Granada,No
566806,2019-08-20,2019,34,8,es,El Ejido,Málaga,18.0,7,11,5,11,1,Andalucía,Andalucía,Almería,Málaga,No
653442,2019-08-20,2019,34,8,es,El Ejido,Jaén,3.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Jaén,No
938275,2019-08-20,2019,34,8,es,El Ejido,Estepona,2.0,2,1,1,1,0,Andalucía,Andalucía,Almería,Málaga,No
968200,2019-08-20,2019,34,8,es,El Ejido,Motril,14.0,2,6,1,5,1,Andalucía,Andalucía,Almería,Granada,No
294645,2018-02-12,2018,7,2,es,El Ejido,Granada,56.0,15,30,11,30,0,Andalucía,Andalucía,Almería,Granada,No
377079,2018-02-12,2018,7,2,es,El Ejido,Sevilla,2.0,1,3,1,3,0,Andalucía,Andalucía,Almería,Sevilla,No
566571,2018-02-12,2018,7,2,es,El Ejido,Málaga,27.0,12,13,7,12,0,Andalucía,Andalucía,Almería,Málaga,No
294533,2018-10-08,2018,41,10,es,El Ejido,Granada,36.0,3,13,3,13,0,Andalucía,Andalucía,Almería,Granada,No
377057,2018-10-08,2018,41,10,es,El Ejido,Sevilla,2.0,1,2,1,2,0,Andalucía,Andalucía,Almería,Sevilla,No
456943,2018-10-08,2018,41,10,es,El Ejido,Jerez de la Frontera,1.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Cádiz,No
294765,2019-03-04,2019,10,3,es,El Ejido,Granada,28.0,3,11,3,10,0,Andalucía,Andalucía,Almería,Granada,No
566685,2019-03-04,2019,10,3,es,El Ejido,Málaga,12.0,2,5,1,5,0,Andalucía,Andalucía,Almería,Málaga,No
294862,2019-10-07,2019,41,10,es,El Ejido,Granada,18.0,3,9,2,9,1,Andalucía,Andalucía,Almería,Granada,No
294292,2017-10-11,2017,41,10,es,El Ejido,Granada,50.0,13,24,9,22,1,Andalucía,Andalucía,Almería,Granada,No
376994,2017-10-11,2017,41,10,es,El Ejido,Sevilla,7.0,2,5,2,5,0,Andalucía,Andalucía,Almería,Sevilla,No
653394,2017-10-11,2017,41,10,es,El Ejido,Jaén,4.0,1,2,1,2,0,Andalucía,Andalucía,Almería,Jaén,No
968166,2017-10-11,2017,41,10,es,El Ejido,Motril,13.0,1,5,1,4,1,Andalucía,Andalucía,Almería,Granada,No
294577,2018-09-24,2018,39,9,es,El Ejido,Granada,19.0,6,10,3,10,0,Andalucía,Andalucía,Almería,Granada,No
566514,2018-09-24,2018,39,9,es,El Ejido,Málaga,22.0,1,8,1,7,0,Andalucía,Andalucía,Almería,Málaga,No
653413,2018-09-24,2018,39,9,es,El Ejido,Jaén,3.0,1,2,1,2,0,Andalucía,Andalucía,Almería,Jaén,No
294563,2018-10-09,2018,41,10,es,El Ejido,Granada,25.0,10,12,6,12,1,Andalucía,Andalucía,Almería,Granada,No
566502,2018-10-09,2018,41,10,es,El Ejido,Málaga,31.0,2,13,1,12,0,Andalucía,Andalucía,Almería,Málaga,No
294624,2018-10-11,2018,41,10,es,El Ejido,Granada,28.0,6,11,4,11,0,Andalucía,Andalucía,Almería,Granada,No
566554,2018-10-11,2018,41,10,es,El Ejido,Málaga,5.0,2,5,2,4,0,Andalucía,Andalucía,Almería,Málaga,No
294938,2019-09-24,2019,39,9,es,El Ejido,Granada,19.0,6,10,4,10,3,Andalucía,Andalucía,Almería,Granada,No
566839,2019-09-24,2019,39,9,es,El Ejido,Málaga,10.0,3,4,2,3,1,Andalucía,Andalucía,Almería,Málaga,No
1002227,2019-09-24,2019,39,9,es,El Ejido,Padul,1.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Granada,No
294924,2019-10-09,2019,41,10,es,El Ejido,Granada,30.0,7,11,4,11,1,Andalucía,Andalucía,Almería,Granada,No
377172,2019-10-09,2019,41,10,es,El Ejido,Sevilla,2.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Sevilla,No
566825,2019-10-09,2019,41,10,es,El Ejido,Málaga,20.0,2,7,1,7,0,Andalucía,Andalucía,Almería,Málaga,No
294495,2018-06-26,2018,26,6,es,El Ejido,Granada,25.0,9,12,5,11,1,Andalucía,Andalucía,Almería,Granada,No
294512,2018-07-16,2018,29,7,es,El Ejido,Granada,23.0,4,11,3,11,1,Andalucía,Andalucía,Almería,Granada,No
566455,2018-07-16,2018,29,7,es,El Ejido,Málaga,10.0,2,6,2,6,1,Andalucía,Andalucía,Almería,Málaga,No
294848,2019-06-26,2019,26,6,es,El Ejido,Granada,17.0,8,9,5,9,1,Andalucía,Andalucía,Almería,Granada,No
294868,2019-07-16,2019,29,7,es,El Ejido,Granada,8.0,4,2,2,2,0,Andalucía,Andalucía,Almería,Granada,No
566775,2019-07-16,2019,29,7,es,El Ejido,Málaga,11.0,2,5,1,5,0,Andalucía,Andalucía,Almería,Málaga,No
653436,2019-07-16,2019,29,7,es,El Ejido,Jaén,2.0,1,1,1,1,1,Andalucía,Andalucía,Almería,Jaén,No
802455,2019-07-16,2019,29,7,es,El Ejido,Huércal-Overa,4.0,1,2,1,2,0,Andalucía,Andalucía,Almería,Almería,Si
566283,2017-11-25,2017,47,11,es,El Ejido,Málaga,10.0,1,4,1,4,0,Andalucía,Andalucía,Almería,Málaga,No
968167,2017-11-25,2017,47,11,es,El Ejido,Motril,18.0,1,8,1,8,0,Andalucía,Andalucía,Almería,Granada,No
294620,2018-06-11,2018,24,6,es,El Ejido,Granada,9.0,2,5,2,5,0,Andalucía,Andalucía,Almería,Granada,No
968179,2018-06-11,2018,24,6,es,El Ejido,Motril,13.0,1,5,1,5,0,Andalucía,Andalucía,Almería,Granada,No
294601,2018-10-18,2018,42,10,es,El Ejido,Granada,32.0,4,14,2,13,2,Andalucía,Andalucía,Almería,Granada,No
566535,2018-10-18,2018,42,10,es,El Ejido,Málaga,10.0,1,7,1,6,1,Andalucía,Andalucía,Almería,Málaga,No
294959,2019-10-15,2019,42,10,es,El Ejido,Granada,22.0,3,10,3,10,2,Andalucía,Andalucía,Almería,Granada,No
566860,2019-10-15,2019,42,10,es,El Ejido,Málaga,17.0,8,8,4,8,1,Andalucía,Andalucía,Almería,Málaga,No
968201,2019-10-15,2019,42,10,es,El Ejido,Motril,5.0,1,2,1,2,0,Andalucía,Andalucía,Almería,Granada,No
993977,2019-10-15,2019,42,10,es,El Ejido,Albolote,2.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Granada,No
294437,2018-04-26,2018,17,4,es,El Ejido,Granada,28.0,3,12,3,12,0,Andalucía,Andalucía,Almería,Granada,No
566393,2018-04-26,2018,17,4,es,El Ejido,Málaga,6.0,2,5,2,5,0,Andalucía,Andalucía,Almería,Málaga,No
294566,2018-09-13,2018,37,9,es,El Ejido,Granada,21.0,3,11,2,10,0,Andalucía,Andalucía,Almería,Granada,No
377064,2018-09-13,2018,37,9,es,El Ejido,Sevilla,2.0,2,1,1,1,0,Andalucía,Andalucía,Almería,Sevilla,No
523571,2018-09-13,2018,37,9,es,El Ejido,Marbella,2.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Málaga,No
566505,2018-09-13,2018,37,9,es,El Ejido,Málaga,5.0,2,2,2,2,0,Andalucía,Andalucía,Almería,Málaga,No
809032,2018-09-13,2018,37,9,es,El Ejido,Torremolinos,1.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Málaga,No
990468,2018-09-13,2018,37,9,es,El Ejido,Rincón de la Victoria,4.0,1,2,1,2,0,Andalucía,Andalucía,Almería,Málaga,No
294788,2019-04-26,2019,17,4,es,El Ejido,Granada,71.0,3,29,3,27,3,Andalucía,Andalucía,Almería,Granada,No
566705,2019-04-26,2019,17,4,es,El Ejido,Málaga,38.0,2,15,2,15,1,Andalucía,Andalucía,Almería,Málaga,No
896246,2019-04-26,2019,17,4,es,El Ejido,Dos Hermanas,1.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Sevilla,No
294791,2019-04-29,2019,18,4,es,El Ejido,Granada,56.0,37,25,17,23,1,Andalucía,Andalucía,Almería,Granada,No
477094,2019-04-29,2019,18,4,es,El Ejido,Algeciras,3.0,1,1,1,1,1,Andalucía,Andalucía,Almería,Cádiz,No
566708,2019-04-29,2019,18,4,es,El Ejido,Málaga,17.0,5,9,4,9,0,Andalucía,Andalucía,Almería,Málaga,No
294923,2019-09-09,2019,37,9,es,El Ejido,Granada,28.0,5,15,4,14,0,Andalucía,Andalucía,Almería,Granada,No
566824,2019-09-09,2019,37,9,es,El Ejido,Málaga,20.0,2,11,2,11,1,Andalucía,Andalucía,Almería,Málaga,No
868817,2019-09-09,2019,37,9,es,El Ejido,Armilla,3.0,2,1,1,1,0,Andalucía,Andalucía,Almería,Granada,No
993976,2019-09-09,2019,37,9,es,El Ejido,Albolote,1.0,1,1,1,1,1,Andalucía,Andalucía,Almería,Granada,No
294927,2019-09-13,2019,37,9,es,El Ejido,Granada,79.0,12,30,7,28,2,Andalucía,Andalucía,Almería,Granada,No
566828,2019-09-13,2019,37,9,es,El Ejido,Málaga,28.0,4,14,4,14,3,Andalucía,Andalucía,Almería,Málaga,No
949296,2019-09-13,2019,37,9,es,El Ejido,Lucena,2.0,1,1,1,1,1,Andalucía,Andalucía,Almería,Córdoba,No
1042249,2019-09-13,2019,37,9,es,El Ejido,Rute,1.0,1,1,1,1,0,Andalucía,Andalucía,Almería,Córdoba,No
294550,2018-08-28,2018,35,8,es,El Ejido,Granada,21.0,8,9,6,8,1,Andalucía,Andalucía,Almería,Granada,No
566490,2018-08-28,2018,35,8,es,El Ejido,Málaga,15.0,1,8,1,8,0,Andalucía,Andalucía,Almería,Málaga,No
293910,2019-08-28,2019,35,8,es,Córdoba,Granada,21.0,3,8,3,7,1,Andalucía,Andalucía,Córdoba,Granada,No
376473,2019-08-28,2019,35,8,es,Córdoba,Sevilla,119.0,26,48,15,47,2,Andalucía,Andalucía,Córdoba,Sevilla,No
476899,2019-08-28,2019,35,8,es,Córdoba,Algeciras,8.0,2,4,1,4,1,Andalucía,Andalucía,Córdoba,Cádiz,No
523440,2019-08-28,2019,35,8,es,Córdoba,Marbella,9.0,2,4,1,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
565945,2019-08-28,2019,35,8,es,Córdoba,Málaga,48.0,10,18,5,18,0,Andalucía,Andalucía,Córdoba,Málaga,No
669679,2019-08-28,2019,35,8,es,Córdoba,Baeza,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Jaén,No
767194,2019-08-28,2019,35,8,es,Córdoba,Vélez-Málaga,11.0,1,4,1,4,0,Andalucía,Andalucía,Córdoba,Málaga,No
769137,2019-08-28,2019,35,8,es,Córdoba,Antequera,3.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Málaga,No
784474,2019-08-28,2019,35,8,es,Córdoba,Almería,9.0,2,5,2,4,0,Andalucía,Andalucía,Córdoba,Almería,No
829534,2019-08-28,2019,35,8,es,Córdoba,Cádiz,5.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Cádiz,No
846865,2019-08-28,2019,35,8,es,Córdoba,Mojácar,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Almería,No
892533,2019-08-28,2019,35,8,es,Córdoba,Fuengirola,16.0,6,5,3,5,2,Andalucía,Andalucía,Córdoba,Málaga,No
901346,2019-08-28,2019,35,8,es,Córdoba,Pozoblanco,30.0,1,10,1,10,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
949243,2019-08-28,2019,35,8,es,Córdoba,Lucena,23.0,1,11,1,8,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
971560,2019-08-28,2019,35,8,es,Córdoba,Nerja,3.0,2,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
293286,2017-10-12,2017,41,10,es,Córdoba,Granada,65.0,25,33,13,33,4,Andalucía,Andalucía,Córdoba,Granada,No
375847,2017-10-12,2017,41,10,es,Córdoba,Sevilla,219.0,37,105,21,101,6,Andalucía,Andalucía,Córdoba,Sevilla,No
476607,2017-10-12,2017,41,10,es,Córdoba,Algeciras,14.0,3,6,2,5,0,Andalucía,Andalucía,Córdoba,Cádiz,No
523021,2017-10-12,2017,41,10,es,Córdoba,Marbella,19.0,2,9,2,9,2,Andalucía,Andalucía,Córdoba,Málaga,No
565319,2017-10-12,2017,41,10,es,Córdoba,Málaga,115.0,28,63,19,61,3,Andalucía,Andalucía,Córdoba,Málaga,No
652769,2017-10-12,2017,41,10,es,Córdoba,Jaén,33.0,8,19,4,19,1,Andalucía,Andalucía,Córdoba,Jaén,No
768932,2017-10-12,2017,41,10,es,Córdoba,Antequera,12.0,1,5,1,4,0,Andalucía,Andalucía,Córdoba,Málaga,No
784095,2017-10-12,2017,41,10,es,Córdoba,Almería,24.0,11,11,5,10,3,Andalucía,Andalucía,Córdoba,Almería,No
797139,2017-10-12,2017,41,10,es,Córdoba,Bailén,59.0,1,32,1,31,1,Andalucía,Andalucía,Córdoba,Jaén,No
808606,2017-10-12,2017,41,10,es,Córdoba,Torremolinos,7.0,3,5,1,5,0,Andalucía,Andalucía,Córdoba,Málaga,No
829280,2017-10-12,2017,41,10,es,Córdoba,Cádiz,25.0,2,12,1,11,1,Andalucía,Andalucía,Córdoba,Cádiz,No
836041,2017-10-12,2017,41,10,es,Córdoba,La Carolina,15.0,2,8,2,8,0,Andalucía,Andalucía,Córdoba,Jaén,No
842655,2017-10-12,2017,41,10,es,Córdoba,Vera,2.0,2,1,1,1,0,Andalucía,Andalucía,Córdoba,Almería,No
854124,2017-10-12,2017,41,10,es,Córdoba,Écija,44.0,1,19,1,19,1,Andalucía,Andalucía,Córdoba,Sevilla,No
859639,2017-10-12,2017,41,10,es,Córdoba,Linares,37.0,2,14,2,13,0,Andalucía,Andalucía,Córdoba,Jaén,No
871624,2017-10-12,2017,41,10,es,Córdoba,Huelva,18.0,4,12,2,12,0,Andalucía,Andalucía,Córdoba,Huelva,No
892112,2017-10-12,2017,41,10,es,Córdoba,Fuengirola,13.0,1,8,1,8,0,Andalucía,Andalucía,Córdoba,Málaga,No
895285,2017-10-12,2017,41,10,es,Córdoba,Viator,3.0,2,1,1,1,1,Andalucía,Andalucía,Córdoba,Almería,No
900795,2017-10-12,2017,41,10,es,Córdoba,Pozoblanco,25.0,7,9,4,9,1,Andalucía,Andalucía,Córdoba,Córdoba,Si
912490,2017-10-12,2017,41,10,es,Córdoba,Andújar,73.0,1,33,1,30,2,Andalucía,Andalucía,Córdoba,Jaén,No
938011,2017-10-12,2017,41,10,es,Córdoba,Estepona,5.0,1,3,1,3,1,Andalucía,Andalucía,Córdoba,Málaga,No
948899,2017-10-12,2017,41,10,es,Córdoba,Lucena,28.0,2,13,2,11,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
976417,2017-10-12,2017,41,10,es,Córdoba,La Línea de la Concepción,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Cádiz,No
293301,2017-12-25,2017,52,12,es,Córdoba,Granada,41.0,11,19,7,18,1,Andalucía,Andalucía,Córdoba,Granada,No
375862,2017-12-25,2017,52,12,es,Córdoba,Sevilla,95.0,25,44,12,43,5,Andalucía,Andalucía,Córdoba,Sevilla,No
476613,2017-12-25,2017,52,12,es,Córdoba,Algeciras,10.0,2,5,1,5,1,Andalucía,Andalucía,Córdoba,Cádiz,No
523028,2017-12-25,2017,52,12,es,Córdoba,Marbella,9.0,2,4,1,4,1,Andalucía,Andalucía,Córdoba,Málaga,No
565334,2017-12-25,2017,52,12,es,Córdoba,Málaga,133.0,18,53,15,53,4,Andalucía,Andalucía,Córdoba,Málaga,No
652781,2017-12-25,2017,52,12,es,Córdoba,Jaén,16.0,1,8,1,6,1,Andalucía,Andalucía,Córdoba,Jaén,No
802448,2017-12-25,2017,52,12,es,Córdoba,Huércal-Overa,2.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Almería,No
808610,2017-12-25,2017,52,12,es,Córdoba,Torremolinos,11.0,3,6,2,6,1,Andalucía,Andalucía,Córdoba,Málaga,No
829283,2017-12-25,2017,52,12,es,Córdoba,Cádiz,6.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Cádiz,No
836042,2017-12-25,2017,52,12,es,Córdoba,La Carolina,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Jaén,No
871626,2017-12-25,2017,52,12,es,Córdoba,Huelva,5.0,2,2,1,2,0,Andalucía,Andalucía,Córdoba,Huelva,No
892120,2017-12-25,2017,52,12,es,Córdoba,Fuengirola,26.0,2,10,1,10,1,Andalucía,Andalucía,Córdoba,Málaga,No
900810,2017-12-25,2017,52,12,es,Córdoba,Pozoblanco,15.0,1,5,1,4,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
938014,2017-12-25,2017,52,12,es,Córdoba,Estepona,2.0,2,1,1,1,1,Andalucía,Andalucía,Córdoba,Málaga,No
293308,2018-01-01,2018,1,1,es,Córdoba,Granada,36.0,8,19,5,19,1,Andalucía,Andalucía,Córdoba,Granada,No
375869,2018-01-01,2018,1,1,es,Córdoba,Sevilla,130.0,16,56,9,53,0,Andalucía,Andalucía,Córdoba,Sevilla,No
456669,2018-01-01,2018,1,1,es,Córdoba,Jerez de la Frontera,7.0,3,4,2,3,0,Andalucía,Andalucía,Córdoba,Cádiz,No
523032,2018-01-01,2018,1,1,es,Córdoba,Marbella,6.0,4,3,2,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
565341,2018-01-01,2018,1,1,es,Córdoba,Málaga,79.0,20,40,11,39,0,Andalucía,Andalucía,Córdoba,Málaga,No
652788,2018-01-01,2018,1,1,es,Córdoba,Jaén,38.0,5,16,2,15,1,Andalucía,Andalucía,Córdoba,Jaén,No
784104,2018-01-01,2018,1,1,es,Córdoba,Almería,8.0,3,4,3,4,0,Andalucía,Andalucía,Córdoba,Almería,No
797142,2018-01-01,2018,1,1,es,Córdoba,Bailén,18.0,1,12,1,12,0,Andalucía,Andalucía,Córdoba,Jaén,No
808615,2018-01-01,2018,1,1,es,Córdoba,Torremolinos,8.0,1,7,1,7,0,Andalucía,Andalucía,Córdoba,Málaga,No
859649,2018-01-01,2018,1,1,es,Córdoba,Linares,12.0,1,5,1,5,0,Andalucía,Andalucía,Córdoba,Jaén,No
864371,2018-01-01,2018,1,1,es,Córdoba,Benalmádena,5.0,2,6,1,6,0,Andalucía,Andalucía,Córdoba,Málaga,No
871630,2018-01-01,2018,1,1,es,Córdoba,Huelva,5.0,2,3,2,3,0,Andalucía,Andalucía,Córdoba,Huelva,No
877877,2018-01-01,2018,1,1,es,Córdoba,Mijas,1.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Málaga,No
892124,2018-01-01,2018,1,1,es,Córdoba,Fuengirola,17.0,1,9,1,9,0,Andalucía,Andalucía,Córdoba,Málaga,No
900815,2018-01-01,2018,1,1,es,Córdoba,Pozoblanco,25.0,2,9,1,7,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
938016,2018-01-01,2018,1,1,es,Córdoba,Estepona,4.0,1,4,1,4,0,Andalucía,Andalucía,Córdoba,Málaga,No
948910,2018-01-01,2018,1,1,es,Córdoba,Lucena,15.0,1,7,1,6,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
293458,2018-01-06,2018,1,1,es,Córdoba,Granada,95.0,27,40,16,40,0,Andalucía,Andalucía,Córdoba,Granada,No
376020,2018-01-06,2018,1,1,es,Córdoba,Sevilla,266.0,40,105,26,102,1,Andalucía,Andalucía,Córdoba,Sevilla,No
476686,2018-01-06,2018,1,1,es,Córdoba,Algeciras,5.0,2,3,2,3,0,Andalucía,Andalucía,Córdoba,Cádiz,No
523127,2018-01-06,2018,1,1,es,Córdoba,Marbella,14.0,1,8,1,7,0,Andalucía,Andalucía,Córdoba,Málaga,No
565492,2018-01-06,2018,1,1,es,Córdoba,Málaga,143.0,32,57,18,55,0,Andalucía,Andalucía,Córdoba,Málaga,No
652913,2018-01-06,2018,1,1,es,Córdoba,Jaén,40.0,7,16,5,15,0,Andalucía,Andalucía,Córdoba,Jaén,No
669625,2018-01-06,2018,1,1,es,Córdoba,Baeza,7.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Jaén,No
779287,2018-01-06,2018,1,1,es,Córdoba,Úbeda,23.0,2,13,2,12,0,Andalucía,Andalucía,Córdoba,Jaén,No
784180,2018-01-06,2018,1,1,es,Córdoba,Almería,7.0,3,4,2,4,0,Andalucía,Andalucía,Córdoba,Almería,No
808688,2018-01-06,2018,1,1,es,Córdoba,Torremolinos,19.0,3,7,1,6,0,Andalucía,Andalucía,Córdoba,Málaga,No
829353,2018-01-06,2018,1,1,es,Córdoba,Cádiz,13.0,1,5,1,5,0,Andalucía,Andalucía,Córdoba,Cádiz,No
853752,2018-01-06,2018,1,1,es,Córdoba,Villacarrillo,6.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Jaén,No
859745,2018-01-06,2018,1,1,es,Córdoba,Linares,37.0,1,16,1,15,0,Andalucía,Andalucía,Córdoba,Jaén,No
864418,2018-01-06,2018,1,1,es,Córdoba,Benalmádena,12.0,5,6,4,6,0,Andalucía,Andalucía,Córdoba,Málaga,No
871677,2018-01-06,2018,1,1,es,Córdoba,Huelva,14.0,2,6,1,6,0,Andalucía,Andalucía,Córdoba,Huelva,No
885104,2018-01-06,2018,1,1,es,Córdoba,Puerto Real,3.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Cádiz,No
891586,2018-01-06,2018,1,1,es,Córdoba,Villanueva de Córdoba,9.0,2,3,1,3,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
892199,2018-01-06,2018,1,1,es,Córdoba,Fuengirola,14.0,4,8,2,8,0,Andalucía,Andalucía,Córdoba,Málaga,No
897536,2018-01-06,2018,1,1,es,Córdoba,Ronda,6.0,3,3,1,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
900944,2018-01-06,2018,1,1,es,Córdoba,Pozoblanco,43.0,4,18,3,17,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
912541,2018-01-06,2018,1,1,es,Córdoba,Andújar,60.0,1,26,1,25,0,Andalucía,Andalucía,Córdoba,Jaén,No
920666,2018-01-06,2018,1,1,es,Córdoba,Peal de Becerro,4.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Jaén,No
973555,2018-01-06,2018,1,1,es,Córdoba,Adra,1.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Almería,No
974856,2018-01-06,2018,1,1,es,Córdoba,Conil de la Frontera,2.0,2,1,1,1,0,Andalucía,Andalucía,Córdoba,Cádiz,No
990378,2018-01-06,2018,1,1,es,Córdoba,Rincón de la Victoria,7.0,1,3,1,3,0,Andalucía,Andalucía,Córdoba,Málaga,No
991343,2018-01-06,2018,1,1,es,Córdoba,Osuna,3.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Sevilla,No
1037635,2018-01-06,2018,1,1,es,Córdoba,Hinojosa del Duque,5.0,1,2,1,2,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
293395,2018-03-29,2018,13,3,es,Córdoba,Granada,44.0,16,19,9,19,5,Andalucía,Andalucía,Córdoba,Granada,No
375956,2018-03-29,2018,13,3,es,Córdoba,Sevilla,162.0,59,85,26,81,17,Andalucía,Andalucía,Córdoba,Sevilla,No
456683,2018-03-29,2018,13,3,es,Córdoba,Jerez de la Frontera,18.0,1,11,1,11,1,Andalucía,Andalucía,Córdoba,Cádiz,No
476653,2018-03-29,2018,13,3,es,Córdoba,Algeciras,9.0,3,5,3,5,0,Andalucía,Andalucía,Córdoba,Cádiz,No
523085,2018-03-29,2018,13,3,es,Córdoba,Marbella,17.0,3,7,1,5,0,Andalucía,Andalucía,Córdoba,Málaga,No
565428,2018-03-29,2018,13,3,es,Córdoba,Málaga,85.0,21,39,11,38,2,Andalucía,Andalucía,Córdoba,Málaga,No
652859,2018-03-29,2018,13,3,es,Córdoba,Jaén,12.0,8,5,3,5,2,Andalucía,Andalucía,Córdoba,Jaén,No
767016,2018-03-29,2018,13,3,es,Córdoba,Vélez-Málaga,9.0,3,4,2,4,0,Andalucía,Andalucía,Córdoba,Málaga,No
797169,2018-03-29,2018,13,3,es,Córdoba,Bailén,14.0,1,7,1,7,1,Andalucía,Andalucía,Córdoba,Jaén,No
808652,2018-03-29,2018,13,3,es,Córdoba,Torremolinos,13.0,2,7,1,7,1,Andalucía,Andalucía,Córdoba,Málaga,No
829324,2018-03-29,2018,13,3,es,Córdoba,Cádiz,16.0,3,10,3,9,0,Andalucía,Andalucía,Córdoba,Cádiz,No
859705,2018-03-29,2018,13,3,es,Córdoba,Linares,18.0,2,8,1,7,0,Andalucía,Andalucía,Córdoba,Jaén,No
864398,2018-03-29,2018,13,3,es,Córdoba,Benalmádena,10.0,1,4,1,4,1,Andalucía,Andalucía,Córdoba,Málaga,No
892168,2018-03-29,2018,13,3,es,Córdoba,Fuengirola,19.0,6,7,3,7,2,Andalucía,Andalucía,Córdoba,Málaga,No
900889,2018-03-29,2018,13,3,es,Córdoba,Pozoblanco,22.0,3,8,2,7,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
908682,2018-03-29,2018,13,3,es,Córdoba,Roquetas de Mar,3.0,1,1,1,1,0,Andalucía,Andalucía,Córdoba,Almería,No
912520,2018-03-29,2018,13,3,es,Córdoba,Andújar,14.0,2,7,1,7,1,Andalucía,Andalucía,Córdoba,Jaén,No
936633,2018-03-29,2018,13,3,es,Córdoba,Priego de Córdoba,6.0,3,2,1,2,0,Andalucía,Andalucía,Córdoba,Córdoba,Si
